"age"	"workclass"	"fntwgt"	"education"	"educationNum"	"maritalStatus"	"occupation"	"relationship"	"race"	"sex"	"capitalGain"	"capitalLoss"	"hoursPerWeek"	"nativeCountry"	"salary"	"salres"
56	"Self-emp-not-inc"	66356	"Some-college"	10	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
61	"Private"	160037	"7th-8th"	4	"Divorced"	"Other-service"	"Not-in-family"	"White"	"Male"	0	0	35	"United-States"	"<=50K"	0
37	"Private"	177181	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
42	"Private"	202466	"Assoc-acdm"	12	"Divorced"	"Prof-specialty"	"Unmarried"	"White"	"Female"	0	0	45	"United-States"	"<=50K"	0
29	"Self-emp-not-inc"	162312	"Some-college"	10	"Never-married"	"Exec-managerial"	"Own-child"	"Asian-Pac-Islander"	"Male"	0	0	45	"South"	"<=50K"	0
43	"Private"	198965	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	38	"United-States"	">50K"	1
27	"Private"	225142	"Some-college"	10	"Never-married"	"Craft-repair"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
18	"Private"	333611	"5th-6th"	3	"Never-married"	"Other-service"	"Other-relative"	"White"	"Male"	0	0	54	"Mexico"	"<=50K"	0
34	"Private"	160261	"HS-grad"	9	"Never-married"	"Tech-support"	"Own-child"	"Asian-Pac-Islander"	"Male"	14084	0	35	"China"	">50K"	1
44	"Local-gov"	409505	"Bachelors"	13	"Divorced"	"Protective-serv"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
22	"Local-gov"	134181	"HS-grad"	9	"Never-married"	"Handlers-cleaners"	"Other-relative"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
56	"Private"	170324	"5th-6th"	3	"Married-civ-spouse"	"Craft-repair"	"Husband"	"Black"	"Male"	0	0	40	"Trinadad&Tobago"	"<=50K"	0
41	"Private"	170230	"Bachelors"	13	"Divorced"	"Exec-managerial"	"Unmarried"	"White"	"Female"	0	0	45	"United-States"	"<=50K"	0
48	"Local-gov"	273402	"7th-8th"	4	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	1902	40	"United-States"	"<=50K"	0
45	"Private"	199625	"Some-college"	10	"Divorced"	"Prof-specialty"	"Unmarried"	"White"	"Female"	0	0	20	"United-States"	"<=50K"	0
46	"Private"	167915	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
46	"Private"	134727	"11th"	7	"Divorced"	"Machine-op-inspct"	"Unmarried"	"Amer-Indian-Eskimo"	"Male"	0	0	43	"Germany"	"<=50K"	0
24	"Private"	464103	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
48	"Private"	143281	"HS-grad"	9	"Widowed"	"Machine-op-inspct"	"Not-in-family"	"White"	"Female"	0	0	48	"United-States"	"<=50K"	0
23	"Private"	149396	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Own-child"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
38	"Private"	312108	"HS-grad"	9	"Never-married"	"Other-service"	"Unmarried"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
50	"Local-gov"	339547	"Prof-school"	15	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"Asian-Pac-Islander"	"Male"	0	0	40	"Laos"	">50K"	1
52	"Self-emp-not-inc"	209642	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	45	"United-States"	">50K"	1
45	"Private"	135044	"HS-grad"	9	"Divorced"	"Machine-op-inspct"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
29	"Private"	204984	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
56	"Local-gov"	242670	"Some-college"	10	"Widowed"	"Adm-clerical"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
30	"Private"	340917	"Masters"	14	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	15024	0	60	"United-States"	">50K"	1
62	"Private"	128092	"HS-grad"	9	"Widowed"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	32	"United-States"	"<=50K"	0
17	"Private"	721712	"10th"	6	"Never-married"	"Other-service"	"Own-child"	"White"	"Male"	0	0	15	"United-States"	"<=50K"	0
34	"Private"	27409	"9th"	5	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
52	"Private"	416164	"HS-grad"	9	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"Other"	"Male"	0	0	49	"Mexico"	"<=50K"	0
60	"Private"	39952	"9th"	5	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	2228	0	37	"United-States"	"<=50K"	0
59	"Self-emp-not-inc"	241297	"Some-college"	10	"Widowed"	"Farming-fishing"	"Not-in-family"	"White"	"Female"	6849	0	40	"United-States"	"<=50K"	0
27	"Private"	116358	"Some-college"	10	"Never-married"	"Craft-repair"	"Own-child"	"Asian-Pac-Islander"	"Male"	0	1980	40	"Philippines"	"<=50K"	0
56	"Private"	266091	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	2907	0	52	"Cuba"	"<=50K"	0
24	"Private"	229826	"HS-grad"	9	"Never-married"	"Sales"	"Not-in-family"	"White"	"Male"	0	0	30	"United-States"	"<=50K"	0
46	"Private"	96080	"9th"	5	"Separated"	"Craft-repair"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
41	"Private"	117585	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	1485	40	"United-States"	">50K"	1
48	"Private"	377140	"5th-6th"	3	"Never-married"	"Priv-house-serv"	"Unmarried"	"White"	"Female"	0	0	35	"Nicaragua"	"<=50K"	0
70	"Private"	35494	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	30	"United-States"	"<=50K"	0
38	"Private"	227945	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	99999	0	65	"United-States"	">50K"	1
56	"Self-emp-not-inc"	172618	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	7688	0	40	"United-States"	">50K"	1
56	"Federal-gov"	277420	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	40	"Puerto-Rico"	">50K"	1
41	"Private"	160785	"Assoc-voc"	11	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
31	"Private"	157640	"HS-grad"	9	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	55	"United-States"	">50K"	1
33	"Private"	97521	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
24	"Private"	291355	"Some-college"	10	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	60	"United-States"	"<=50K"	0
41	"Private"	213019	"Assoc-voc"	11	"Married-civ-spouse"	"Tech-support"	"Wife"	"White"	"Female"	0	0	38	"United-States"	">50K"	1
33	"Private"	125856	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
30	"Private"	271933	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
29	"Federal-gov"	196912	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
39	"Federal-gov"	382859	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
49	"Self-emp-inc"	213354	"Masters"	14	"Separated"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	0	0	70	"United-States"	">50K"	1
30	"Private"	174789	"Assoc-acdm"	12	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	1848	50	"United-States"	">50K"	1
28	"Private"	148429	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
32	"Private"	167531	"Prof-school"	15	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"Asian-Pac-Islander"	"Female"	15024	0	50	"United-States"	">50K"	1
51	"Private"	193374	"1st-4th"	2	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"Mexico"	"<=50K"	0
62	"Private"	178745	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	45	"United-States"	">50K"	1
52	"Private"	203392	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	5013	0	40	"United-States"	"<=50K"	0
33	"Private"	80058	"HS-grad"	9	"Never-married"	"Transport-moving"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
40	"Private"	72887	"Assoc-voc"	11	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"Asian-Pac-Islander"	"Male"	0	0	40	"United-States"	">50K"	1
60	"Self-emp-not-inc"	21101	"HS-grad"	9	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"Amer-Indian-Eskimo"	"Male"	0	0	50	"United-States"	"<=50K"	0
26	"Private"	53209	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
37	"Self-emp-not-inc"	268598	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"Other"	"Male"	7298	0	50	"Puerto-Rico"	">50K"	1
37	"Self-emp-inc"	39089	"Some-college"	10	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	3103	0	50	"United-States"	">50K"	1
28	"Private"	109162	"Masters"	14	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
62	"Self-emp-not-inc"	39630	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
20	"Private"	745817	"Some-college"	10	"Never-married"	"Tech-support"	"Own-child"	"White"	"Female"	0	0	15	"United-States"	"<=50K"	0
55	"State-gov"	294395	"Assoc-voc"	11	"Widowed"	"Prof-specialty"	"Unmarried"	"White"	"Female"	6849	0	40	"United-States"	"<=50K"	0
30	"Private"	78530	"HS-grad"	9	"Never-married"	"Handlers-cleaners"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
39	"Private"	176101	"Bachelors"	13	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
34	"Private"	101510	"Bachelors"	13	"Divorced"	"Sales"	"Not-in-family"	"White"	"Female"	0	0	50	"United-States"	">50K"	1
32	"Private"	159589	"HS-grad"	9	"Never-married"	"Handlers-cleaners"	"Own-child"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
38	"Private"	248919	"11th"	7	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"Guatemala"	"<=50K"	0
47	"Private"	386136	"Assoc-acdm"	12	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
38	"State-gov"	203628	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	45	"United-States"	">50K"	1
34	"Private"	96245	"HS-grad"	9	"Divorced"	"Farming-fishing"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
31	"Federal-gov"	168312	"Assoc-voc"	11	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
48	"Private"	33669	"Some-college"	10	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	60	"United-States"	"<=50K"	0
57	"Private"	114495	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	60	"United-States"	"<=50K"	0
27	"Private"	330132	"Bachelors"	13	"Married-civ-spouse"	"Tech-support"	"Wife"	"White"	"Female"	0	0	40	"United-States"	">50K"	1
36	"Private"	104772	"HS-grad"	9	"Divorced"	"Craft-repair"	"Unmarried"	"White"	"Male"	0	0	48	"United-States"	"<=50K"	0
40	"Self-emp-inc"	169878	"Assoc-acdm"	12	"Married-civ-spouse"	"Exec-managerial"	"Wife"	"White"	"Female"	0	0	40	"United-States"	">50K"	1
43	"Private"	250802	"Some-college"	10	"Divorced"	"Craft-repair"	"Unmarried"	"White"	"Male"	0	0	35	"United-States"	"<=50K"	0
27	"Private"	179915	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Own-child"	"White"	"Female"	0	0	99	"United-States"	"<=50K"	0
57	"Self-emp-not-inc"	175942	"Some-college"	10	"Widowed"	"Exec-managerial"	"Other-relative"	"White"	"Male"	0	0	25	"United-States"	"<=50K"	0
20	"Private"	179423	"Some-college"	10	"Never-married"	"Transport-moving"	"Own-child"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
27	"Private"	105817	"Bachelors"	13	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
53	"Private"	196763	"Assoc-acdm"	12	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	0	0	60	"United-States"	"<=50K"	0
34	"Private"	117983	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
28	"Private"	273269	"Some-college"	10	"Never-married"	"Craft-repair"	"Not-in-family"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
69	"Private"	76939	"HS-grad"	9	"Widowed"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
27	"Private"	277760	"HS-grad"	9	"Divorced"	"Exec-managerial"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
47	"Self-emp-not-inc"	172034	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	75	"United-States"	">50K"	1
33	"Private"	59083	"Bachelors"	13	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	0	1902	45	"United-States"	">50K"	1
23	"Private"	133355	"Some-college"	10	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Male"	0	0	15	"United-States"	"<=50K"	0
60	"Self-emp-inc"	336188	"Prof-school"	15	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	2415	80	"United-States"	">50K"	1
56	"Private"	159724	"Some-college"	10	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
49	"Private"	195727	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
40	"Private"	279679	"Some-college"	10	"Divorced"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
46	"Private"	459189	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	1902	50	"United-States"	">50K"	1
30	"Private"	19302	"Some-college"	10	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	7688	0	40	"United-States"	">50K"	1
23	"Private"	350181	"HS-grad"	9	"Never-married"	"Sales"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
21	"Private"	442131	"HS-grad"	9	"Never-married"	"Handlers-cleaners"	"Own-child"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
36	"Private"	354078	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	60	"United-States"	">50K"	1
52	"Private"	236180	"Bachelors"	13	"Married-spouse-absent"	"Other-service"	"Not-in-family"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
52	"Self-emp-inc"	181855	"Prof-school"	15	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"Other"	"Male"	99999	0	65	"United-States"	">50K"	1
40	"Private"	197919	"Assoc-acdm"	12	"Divorced"	"Sales"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
44	"Local-gov"	241851	"Assoc-voc"	11	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	4386	0	40	"United-States"	">50K"	1
27	"Private"	132326	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
60	"State-gov"	152711	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
44	"Private"	192976	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"Amer-Indian-Eskimo"	"Male"	0	0	40	"United-States"	"<=50K"	0
39	"Private"	141802	"Some-college"	10	"Divorced"	"Adm-clerical"	"Unmarried"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
35	"State-gov"	211115	"Some-college"	10	"Never-married"	"Protective-serv"	"Not-in-family"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
61	"Private"	208919	"Masters"	14	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	60	"United-States"	">50K"	1
38	"Private"	173047	"Bachelors"	13	"Divorced"	"Adm-clerical"	"Unmarried"	"Asian-Pac-Islander"	"Female"	0	213	40	"Philippines"	"<=50K"	0
28	"Local-gov"	220754	"HS-grad"	9	"Separated"	"Transport-moving"	"Own-child"	"White"	"Female"	0	0	25	"United-States"	"<=50K"	0
32	"Self-emp-inc"	281030	"HS-grad"	9	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
29	"Private"	243660	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
31	"Private"	72630	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	14084	0	50	"United-States"	">50K"	1
44	"Private"	168515	"Some-college"	10	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"Germany"	"<=50K"	0
24	"Private"	29810	"HS-grad"	9	"Divorced"	"Sales"	"Not-in-family"	"White"	"Female"	0	0	38	"United-States"	"<=50K"	0
25	"Private"	512771	"9th"	5	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
35	"Private"	215323	"Assoc-voc"	11	"Divorced"	"Other-service"	"Unmarried"	"White"	"Female"	0	0	35	"United-States"	"<=50K"	0
36	"Private"	115360	"10th"	6	"Married-civ-spouse"	"Machine-op-inspct"	"Own-child"	"White"	"Female"	3464	0	40	"United-States"	"<=50K"	0
74	"Federal-gov"	39890	"Some-college"	10	"Widowed"	"Transport-moving"	"Not-in-family"	"White"	"Female"	0	0	18	"United-States"	"<=50K"	0
60	"Private"	76127	"Assoc-acdm"	12	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	0	0	35	"United-States"	">50K"	1
50	"Private"	98228	"HS-grad"	9	"Divorced"	"Sales"	"Unmarried"	"White"	"Female"	0	0	45	"United-States"	"<=50K"	0
34	"Private"	242361	"Some-college"	10	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"Black"	"Male"	0	0	50	"United-States"	"<=50K"	0
35	"Private"	187167	"HS-grad"	9	"Divorced"	"Other-service"	"Not-in-family"	"White"	"Female"	0	0	35	"United-States"	"<=50K"	0
38	"Local-gov"	134444	"Some-college"	10	"Married-civ-spouse"	"Protective-serv"	"Husband"	"White"	"Male"	0	0	72	"United-States"	"<=50K"	0
59	"Self-emp-not-inc"	98418	"HS-grad"	9	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
24	"Self-emp-inc"	493034	"HS-grad"	9	"Never-married"	"Other-service"	"Not-in-family"	"Black"	"Male"	13550	0	50	"United-States"	">50K"	1
68	"Private"	171933	"7th-8th"	4	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
35	"Private"	248010	"Bachelors"	13	"Married-spouse-absent"	"Craft-repair"	"Unmarried"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
46	"Private"	405309	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
43	"Private"	331894	"Some-college"	10	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	60	"United-States"	">50K"	1
30	"State-gov"	234824	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Wife"	"White"	"Female"	0	0	72	"United-States"	"<=50K"	0
31	"Private"	113667	"HS-grad"	9	"Never-married"	"Sales"	"Unmarried"	"Black"	"Female"	0	0	25	"United-States"	"<=50K"	0
44	"Local-gov"	56651	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	52	"United-States"	"<=50K"	0
26	"Private"	208122	"Some-college"	10	"Divorced"	"Handlers-cleaners"	"Not-in-family"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
40	"Local-gov"	26929	"Masters"	14	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
38	"Private"	226311	"HS-grad"	9	"Married-AF-spouse"	"Other-service"	"Wife"	"White"	"Female"	0	0	25	"United-States"	"<=50K"	0
50	"Local-gov"	199995	"Bachelors"	13	"Divorced"	"Protective-serv"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
57	"Local-gov"	189824	"Some-college"	10	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"Black"	"Male"	7298	0	40	"United-States"	">50K"	1
35	"Self-emp-not-inc"	127930	"HS-grad"	9	"Married-spouse-absent"	"Farming-fishing"	"Not-in-family"	"White"	"Male"	0	0	60	"United-States"	"<=50K"	0
44	"Self-emp-not-inc"	325159	"Some-college"	10	"Divorced"	"Farming-fishing"	"Unmarried"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
45	"Private"	242391	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	60	"United-States"	">50K"	1
40	"Private"	259307	"Masters"	14	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
27	"Local-gov"	331046	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	45	"United-States"	"<=50K"	0
48	"Private"	43206	"Prof-school"	15	"Divorced"	"Prof-specialty"	"Unmarried"	"White"	"Female"	0	0	25	"United-States"	"<=50K"	0
55	"Private"	408537	"9th"	5	"Divorced"	"Craft-repair"	"Unmarried"	"White"	"Female"	99999	0	37	"United-States"	">50K"	1
37	"Federal-gov"	22201	"Bachelors"	13	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"Asian-Pac-Islander"	"Male"	7298	0	40	"Philippines"	">50K"	1
27	"Private"	118230	"Some-college"	10	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
32	"Private"	36302	"Some-college"	10	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
65	"Self-emp-not-inc"	131417	"5th-6th"	3	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	1797	0	21	"United-States"	"<=50K"	0
46	"Self-emp-not-inc"	233974	"HS-grad"	9	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	0	0	35	"United-States"	"<=50K"	0
29	"Private"	205249	"Masters"	14	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"Asian-Pac-Islander"	"Male"	0	0	40	"Japan"	"<=50K"	0
21	"Private"	202871	"HS-grad"	9	"Never-married"	"Machine-op-inspct"	"Own-child"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
38	"Private"	206535	"Some-college"	10	"Divorced"	"Tech-support"	"Unmarried"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
37	"Self-emp-inc"	382802	"Doctorate"	16	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"Black"	"Male"	0	0	99	"United-States"	">50K"	1
47	"Self-emp-not-inc"	185673	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
48	"Private"	146268	"Bachelors"	13	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	7688	0	40	"United-States"	">50K"	1
58	"Private"	27385	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	60	"United-States"	">50K"	1
44	"Self-emp-inc"	187720	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
23	"Private"	234663	"HS-grad"	9	"Never-married"	"Transport-moving"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
58	"Self-emp-inc"	78104	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
31	"Private"	42900	"Bachelors"	13	"Never-married"	"Tech-support"	"Not-in-family"	"White"	"Male"	0	0	37	"United-States"	"<=50K"	0
32	"Local-gov"	286101	"HS-grad"	9	"Never-married"	"Transport-moving"	"Unmarried"	"Black"	"Female"	0	0	37	"United-States"	"<=50K"	0
35	"Private"	96824	"Some-college"	10	"Divorced"	"Other-service"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
60	"Private"	52900	"7th-8th"	4	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
26	"Self-emp-not-inc"	200681	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	40	"Outlying-US(Guam-USVI-etc)"	"<=50K"	0
45	"Private"	111979	"HS-grad"	9	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
58	"Private"	182123	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	44	"United-States"	"<=50K"	0
24	"Private"	155913	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	44	"United-States"	"<=50K"	0
29	"Federal-gov"	107411	"Some-college"	10	"Married-spouse-absent"	"Adm-clerical"	"Own-child"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
34	"Private"	48014	"Bachelors"	13	"Separated"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	0	0	35	"United-States"	"<=50K"	0
31	"Private"	70568	"1st-4th"	2	"Never-married"	"Other-service"	"Other-relative"	"White"	"Female"	0	0	25	"El-Salvador"	"<=50K"	0
