"status_type"	"status_published"	"num_reactions"	"num_comments"	"num_shares"	"num_likes"	"num_loves"	"num_wows"	"num_hahas"	"num_sads"	"num_angrys"	"status_date"	"status_time"	"Cluster"
2	"8/19/2017 6:15"	43	3	1	40	2	1	0	0	0	698	598	2
2	"2/11/2018 5:55"	77	11	3	75	2	0	0	0	0	297	583	2
2	"4/5/2018 8:42"	18	4	0	17	1	0	0	0	0	487	736	2
2	"8/3/2017 9:22"	3	3	0	3	0	0	0	0	0	729	773	2
2	"11/3/2017 2:48"	5	0	0	5	0	0	0	0	0	206	279	2
2	"2/2/2018 5:14"	32	0	1	32	0	0	0	0	0	323	550	2
3	"1/11/2018 21:42"	47	1	0	45	0	0	1	1	0	7	331	2
2	"4/1/2018 11:09"	10	3	0	10	0	0	0	0	0	440	148	2
4	"11/17/2017 6:19"	2	0	0	2	0	0	0	0	0	181	602	2
2	"7/2/2013 2:41"	38	0	5	38	0	0	0	0	0	639	272	2
4	"4/8/2018 1:01"	205	257	275	125	73	1	5	0	1	495	49	2
3	"5/26/2018 8:08"	231	16	2	216	3	0	0	12	0	537	704	2
4	"12/14/2017 7:05"	19	0	0	19	0	0	0	0	0	236	643	2
2	"8/30/2017 8:01"	228	253	10	225	3	0	0	0	0	732	697	2
2	"5/12/2016 7:44"	116	24	0	116	0	0	0	0	0	507	681	2
2	"12/15/2017 8:31"	109	42	1	106	0	3	0	0	0	239	725	2
2	"8/11/2017 3:03"	100	9	2	94	3	2	1	0	0	682	440	2
2	"10/19/2017 5:53"	7	2	0	7	0	0	0	0	0	105	582	2
4	"11/29/2017 7:27"	136	265	128	103	28	2	2	1	0	203	665	2
4	"6/4/2018 7:03"	60	0	5	60	0	0	0	0	0	607	641	2
2	"9/1/2012 9:06"	16	10	0	16	0	0	0	0	0	752	758	2
2	"5/15/2018 0:53"	19	2	1	19	0	0	0	0	0	513	41	2
2	"9/13/2017 2:44"	517	105	2	502	8	7	0	0	0	766	275	2
2	"12/8/2017 2:06"	27	0	0	27	0	0	0	0	0	289	239	2
2	"10/21/2013 2:28"	3	3	0	3	0	0	0	0	0	111	259	2
4	"11/4/2013 6:10"	560	22	12	560	0	0	0	0	0	210	594	2
2	"11/29/2017 7:44"	31	0	0	30	0	1	0	0	0	203	681	2
2	"9/19/2012 2:30"	22	7	0	22	0	0	0	0	0	776	261	2
2	"8/27/2017 9:16"	40	0	1	39	1	0	0	0	0	724	767	2
2	"4/29/2018 10:41"	8	6	0	8	0	0	0	0	0	478	129	2
2	"2/16/2013 3:05"	53	0	0	53	0	0	0	0	0	309	441	2
2	"5/30/2018 2:10"	11	0	0	11	0	0	0	0	0	546	243	2
4	"9/17/2016 23:49"	44	3	7	44	0	0	0	0	0	774	429	2
2	"2/23/2016 23:36"	279	18	2	279	0	0	0	0	0	331	419	2
2	"7/25/2012 3:32"	16	7	0	16	0	0	0	0	0	651	465	2
4	"5/26/2018 1:03"	208	573	252	134	71	2	1	0	0	537	51	2
2	"5/24/2018 8:01"	2	0	15	2	0	0	0	0	0	534	697	2
4	"2/7/2017 23:56"	117	16	0	104	11	2	0	0	0	355	434	2
2	"10/6/2017 1:04"	11	0	0	11	0	0	0	0	0	151	52	2
4	"11/17/2017 1:59"	173	578	153	125	47	0	0	1	0	181	99	2
2	"8/16/2017 7:23"	13	0	0	13	0	0	0	0	0	693	661	2
2	"7/15/2012 3:32"	14	1	0	14	0	0	0	0	0	625	465	2
4	"12/28/2017 8:09"	3	0	0	3	0	0	0	0	0	278	705	2
2	"12/23/2017 2:35"	4	0	0	4	0	0	0	0	0	268	266	2
2	"9/16/2012 2:03"	16	4	0	16	0	0	0	0	0	770	236	2
2	"7/31/2013 10:27"	45	5	0	45	0	0	0	0	0	667	117	2
2	"9/21/2016 23:03"	2	0	0	1	1	0	0	0	0	785	392	2
4	"8/27/2016 5:35"	173	16	0	156	17	0	0	0	0	723	568	2
2	"7/28/2012 4:37"	29	9	0	29	0	0	0	0	0	658	521	2
4	"5/25/2014 7:12"	432	5	0	432	0	0	0	0	0	535	650	2
4	"4/28/2018 0:58"	213	305	221	123	86	1	2	0	1	477	46	2
4	"3/5/2018 23:11"	0	0	0	0	0	0	0	0	0	430	399	2
2	"2/17/2018 21:39"	241	4	32	216	1	0	24	0	0	315	329	2
4	"2/12/2018 7:10"	52	0	8	52	0	0	0	0	0	301	648	2
2	"4/1/2018 1:18"	125	4	2	123	1	0	1	0	0	440	66	2
2	"6/6/2018 1:47"	19	0	0	19	0	0	0	0	0	611	90	2
2	"9/28/2012 5:19"	24	8	0	24	0	0	0	0	0	804	554	2
4	"2/25/2014 12:09"	109	6	3	109	0	0	0	0	0	337	182	2
4	"11/11/2017 9:19"	5	0	0	5	0	0	0	0	0	167	770	2
2	"7/10/2017 0:52"	4	1	0	4	0	0	0	0	0	620	40	2
4	"12/22/2017 22:35"	194	551	92	162	32	0	0	0	0	265	370	2
2	"11/1/2013 1:06"	115	9	0	115	0	0	0	0	0	162	54	2
2	"5/20/2018 6:18"	791	34	2	770	16	5	0	0	0	527	601	2
2	"12/18/2017 7:18"	61	1	1	61	0	0	0	0	0	249	656	2
2	"6/2/2018 4:32"	352	29	3	323	2	3	23	1	0	579	517	2
2	"7/3/2017 9:13"	1	0	0	1	0	0	0	0	0	664	764	2
4	"11/23/2017 7:48"	20	0	0	20	0	0	0	0	0	195	684	2
2	"8/29/2012 8:45"	36	5	0	36	0	0	0	0	0	726	739	2
2	"11/23/2017 8:11"	25	1	0	25	0	0	0	0	0	195	706	2
4	"12/15/2017 7:09"	5	0	0	5	0	0	0	0	0	239	647	2
2	"8/6/2017 1:08"	30	9	0	30	0	0	0	0	0	746	56	2
2	"8/26/2012 3:39"	35	9	1	35	0	0	0	0	0	719	469	2
2	"4/20/2018 22:40"	8	0	0	7	0	1	0	0	0	462	374	2
2	"8/21/2012 9:47"	25	21	0	25	0	0	0	0	0	704	795	2
2	"6/1/2018 2:12"	2	0	0	2	0	0	0	0	0	562	245	2
2	"12/14/2017 8:33"	29	0	1	29	0	0	0	0	0	236	727	2
3	"4/20/2018 1:47"	581	40	3	570	3	8	0	0	0	462	90	2
2	"12/30/2016 9:37"	437	6	0	433	4	0	0	0	0	281	786	2
2	"3/2/2018 9:03"	7	0	0	7	0	0	0	0	0	390	755	2
3	"3/7/2018 23:57"	67	29	0	67	0	0	0	0	0	433	435	2
2	"6/23/2017 3:13"	3	0	0	3	0	0	0	0	0	586	449	2
2	"9/23/2012 8:58"	2	0	0	2	0	0	0	0	0	790	751	2
2	"9/9/2012 7:28"	11	6	0	11	0	0	0	0	0	827	666	2
2	"2/10/2013 0:55"	18	0	0	18	0	0	0	0	0	295	43	2
2	"5/5/2016 4:35"	124	21	1	119	2	3	0	0	0	550	520	2
2	"1/12/2014 0:49"	6	0	0	6	0	0	0	0	0	9	37	2
2	"12/26/2017 2:27"	7	0	0	6	1	0	0	0	0	275	258	2
2	"3/19/2017 21:39"	682	22	0	657	12	13	0	0	0	385	329	2
3	"9/7/2017 8:19"	240	368	10	228	9	3	0	0	0	824	714	2
2	"7/26/2017 9:37"	3	0	0	3	0	0	0	0	0	655	786	2
2	"12/12/2017 7:51"	24	3	0	23	1	0	0	0	0	231	687	2
2	"6/6/2018 2:13"	23	1	0	23	0	0	0	0	0	611	246	2
2	"1/12/2018 10:03"	48	3	0	47	1	0	0	0	0	10	103	2
2	"5/28/2018 23:12"	58	5	70	57	1	0	0	0	0	540	400	2
2	"11/30/2017 7:59"	17	0	0	17	0	0	0	0	0	208	695	2
2	"8/24/2012 6:16"	26	2	0	26	0	0	0	0	0	712	599	2
2	"5/25/2018 2:22"	24	0	1	24	0	0	0	0	0	536	253	2
2	"5/23/2018 8:37"	22	0	0	22	0	0	0	0	0	533	731	2
4	"2/22/2018 7:14"	1	0	0	1	0	0	0	0	0	329	652	2
2	"2/27/2016 2:22"	261	4	0	248	6	6	1	0	0	344	253	2
2	"6/7/2018 7:28"	68	4	0	68	0	0	0	0	0	614	666	2
2	"10/14/2016 0:27"	295	3	10	243	1	0	0	51	0	86	24	2
2	"11/13/2016 23:43"	77	4	2	77	0	0	0	0	0	169	425	2
2	"1/25/2013 0:50"	45	10	0	45	0	0	0	0	0	41	38	2
2	"8/5/2012 10:24"	15	0	0	15	0	0	0	0	0	738	115	2
2	"10/21/2012 3:53"	24	5	0	24	0	0	0	0	0	110	483	2
2	"4/8/2018 6:38"	35	3	0	34	1	0	0	0	0	495	618	2
2	"9/24/2012 2:05"	16	0	0	16	0	0	0	0	0	793	238	2
2	"1/17/2018 0:56"	15	1	0	14	1	0	0	0	0	23	44	2
2	"9/30/2012 21:55"	5	0	1	5	0	0	0	0	0	811	340	2
2	"8/31/2016 22:46"	105	4	1	102	2	1	0	0	0	733	378	2
4	"11/5/2013 9:46"	686	53	3	686	0	0	0	0	0	213	794	2
2	"10/23/2017 3:52"	553	15	0	538	12	3	0	0	0	120	482	2
2	"1/13/2013 3:23"	76	1	0	76	0	0	0	0	0	11	457	2
2	"11/19/2017 23:01"	11	0	2	11	0	0	0	0	0	184	391	2
2	"8/30/2012 9:00"	11	4	0	11	0	0	0	0	0	730	753	2
2	"9/29/2012 7:43"	17	1	0	17	0	0	0	0	0	806	680	2
2	"5/9/2013 0:00"	3	1	2	3	0	0	0	0	0	559	1	2
4	"9/22/2017 8:48"	252	558	41	204	45	1	1	0	1	789	742	2
2	"12/28/2017 8:09"	247	17	1	241	3	1	2	0	0	278	705	2
2	"12/13/2017 3:00"	13	1	0	13	0	0	0	0	0	234	438	2
2	"1/18/2013 9:10"	2	0	0	2	0	0	0	0	0	24	762	2
4	"11/19/2017 8:04"	10	1	0	10	0	0	0	0	0	184	700	2
2	"12/17/2017 1:51"	5	2	0	5	0	0	0	0	0	245	93	2
2	"8/18/2017 11:35"	54	10	0	53	1	0	0	0	0	696	165	2
2	"1/13/2018 13:07"	35	2	0	30	0	1	1	3	0	13	204	2
2	"1/9/2018 0:39"	17	0	1	17	0	0	0	0	0	74	30	2
2	"8/27/2012 22:24"	37	8	0	37	0	0	0	0	0	721	360	2
2	"2/2/2018 8:16"	33	1	0	32	1	0	0	0	0	323	711	2
4	"9/30/2016 5:26"	111	4	0	105	6	0	0	0	0	812	560	2
2	"10/5/2017 9:02"	15	10	0	14	1	0	0	0	0	148	754	2
2	"6/9/2018 7:12"	32	1	0	32	0	0	0	0	0	618	650	2
2	"5/17/2018 23:38"	28	0	0	28	0	0	0	0	0	518	421	2
2	"8/27/2012 0:20"	15	0	0	15	0	0	0	0	0	721	17	2
2	"7/7/2017 9:00"	1	0	0	1	0	0	0	0	0	673	753	2
2	"2/28/2018 1:43"	66	11	6	61	4	1	0	0	0	347	86	2
4	"3/27/2018 7:21"	139	1	17	138	1	0	0	0	0	411	659	2
4	"12/16/2017 1:08"	8	0	0	8	0	0	0	0	0	242	56	2
2	"9/12/2014 21:56"	7	0	0	7	0	0	0	0	0	761	341	2
2	"9/6/2017 7:33"	53	12	0	53	0	0	0	0	0	822	671	2
4	"4/22/2014 13:31"	322	9	12	322	0	0	0	0	0	466	209	2
4	"12/10/2017 1:06"	8	0	0	7	1	0	0	0	0	228	54	2
4	"3/22/2014 0:54"	779	9	0	779	0	0	0	0	0	396	42	2
2	"5/1/2018 9:58"	9	0	0	9	0	0	0	0	0	499	803	2
2	"12/16/2016 4:33"	110	0	2	110	0	0	0	0	0	241	518	2
2	"9/24/2012 8:40"	18	0	0	18	0	0	0	0	0	793	734	2
2	"12/1/2017 23:29"	166	17	2	164	2	0	0	0	0	226	414	2
2	"12/21/2016 0:10"	272	9	0	264	6	2	0	0	0	260	10	2
2	"8/17/2012 8:22"	17	25	2	17	0	0	0	0	0	694	716	2
2	"1/10/2013 20:49"	58	19	0	58	0	0	0	0	0	1	304	2
2	"7/20/2013 9:13"	44	4	0	44	0	0	0	0	0	640	764	2
4	"12/8/2017 7:07"	255	505	187	168	80	5	1	0	1	289	645	2
4	"4/24/2014 4:58"	596	17	1	596	0	0	0	0	0	471	536	2
3	"3/23/2016 7:31"	118	6	0	118	0	0	0	0	0	400	669	2
4	"6/26/2014 21:12"	323	12	1	323	0	0	0	0	0	593	316	2
2	"8/22/2012 9:42"	17	3	0	17	0	0	0	0	0	707	791	2
2	"5/1/2017 5:45"	164	60	12	160	3	1	0	0	0	498	577	2
3	"4/10/2016 3:09"	55	4	0	54	1	0	0	0	0	442	445	2
4	"11/7/2017 5:18"	95	131	65	81	13	0	1	0	0	221	553	2
4	"6/7/2018 7:23"	22	4	0	21	1	0	0	0	0	614	661	2
2	"12/6/2017 7:25"	44	2	0	42	2	0	0	0	0	287	663	2
2	"11/19/2017 1:46"	19	2	0	19	0	0	0	0	0	184	89	2
2	"2/4/2018 8:52"	496	18	0	478	16	2	0	0	0	349	746	2
2	"5/7/2018 3:29"	19	0	0	19	0	0	0	0	0	557	462	2
2	"10/18/2013 7:08"	45	1	0	45	0	0	0	0	0	99	646	2
2	"10/22/2012 7:33"	27	6	0	27	0	0	0	0	0	114	671	2
4	"11/21/2017 7:04"	26	0	0	25	1	0	0	0	0	192	642	2
2	"4/19/2016 6:40"	267	9	0	263	0	3	1	0	0	456	620	2
2	"8/6/2012 2:55"	33	47	0	33	0	0	0	0	0	742	286	2
2	"5/13/2018 2:58"	20	0	0	20	0	0	0	0	0	510	289	2
2	"12/22/2016 23:15"	211	7	0	207	4	0	0	0	0	264	402	2
2	"6/5/2018 22:46"	40	1	1	40	0	0	0	0	0	610	378	2
3	"8/18/2017 6:53"	25	0	0	22	0	0	0	3	0	696	631	2
2	"8/19/2017 12:11"	36	0	0	36	0	0	0	0	0	698	184	2
2	"8/20/2012 22:06"	21	12	1	21	0	0	0	0	0	702	348	2
2	"9/17/2012 21:47"	10	9	0	10	0	0	0	0	0	773	334	2
2	"5/13/2018 7:56"	36	0	1	36	0	0	0	0	0	510	692	2
2	"4/9/2016 3:44"	63	9	0	63	0	0	0	0	0	496	474	2
4	"12/6/2017 5:01"	28	39	16	27	1	0	0	0	0	287	539	2
2	"11/30/2017 21:48"	394	97	5	378	5	11	0	0	0	208	335	2
2	"7/29/2017 5:39"	48	3	0	44	3	0	0	0	1	662	571	2
4	"3/3/2016 2:55"	37	1	0	37	0	0	0	0	0	416	286	2
3	"5/6/2018 0:42"	90	5	0	89	1	0	0	0	0	555	32	2
3	"9/3/2017 22:04"	120	55	1	120	0	0	0	0	0	810	346	2
2	"1/25/2013 11:29"	48	4	0	48	0	0	0	0	0	41	160	2
4	"2/22/2018 4:44"	3	0	0	2	1	0	0	0	0	329	525	2
2	"6/24/2016 5:02"	0	0	1	0	0	0	0	0	0	587	540	2
2	"1/23/2018 8:05"	143	0	1	143	0	0	0	0	0	37	701	2
2	"5/23/2018 22:32"	14	0	0	14	0	0	0	0	0	533	367	2
4	"4/20/2016 23:23"	75	3	0	74	0	1	0	0	0	460	409	2
2	"12/23/2017 7:54"	17	3	0	16	1	0	0	0	0	268	690	2
2	"12/18/2015 6:27"	112	11	0	112	0	0	0	0	0	247	609	2
2	"11/29/2017 7:17"	24	2	1	24	0	0	0	0	0	203	655	2
2	"5/18/2018 1:21"	25	0	1	25	0	0	0	0	0	520	68	2
2	"12/1/2017 2:12"	271	239	15	268	3	0	0	0	0	226	245	2
2	"2/3/2018 9:20"	83	1	1	70	0	1	12	0	0	348	771	2
4	"11/11/2017 6:44"	5	0	0	5	0	0	0	0	0	167	624	2
2	"1/8/2017 9:15"	306	4	0	301	3	2	0	0	0	72	766	2
2	"11/13/2016 1:31"	6	1	0	6	0	0	0	0	0	169	77	2
2	"9/5/2017 6:52"	87	3	0	84	2	1	0	0	0	819	630	2
4	"5/28/2018 1:06"	206	367	236	132	71	2	1	0	0	540	54	2
4	"1/28/2014 5:22"	321	12	2	321	0	0	0	0	0	48	557	2
3	"6/1/2018 0:35"	111	2	1	110	1	0	0	0	0	562	27	2
2	"9/4/2017 12:13"	144	8	0	135	4	5	0	0	0	817	185	2
2	"4/7/2018 8:41"	66	0	0	66	0	0	0	0	0	492	735	2
2	"7/9/2017 4:14"	2	0	0	2	0	0	0	0	0	676	500	2
4	"6/10/2018 6:54"	3	0	1	3	0	0	0	0	0	564	632	2
3	"2/19/2018 3:39"	72	3	1	72	0	0	0	0	0	320	469	2
2	"3/5/2018 8:32"	119	4	0	116	3	0	0	0	0	430	726	2
2	"9/16/2012 9:22"	23	0	0	23	0	0	0	0	0	770	773	2
3	"9/26/2016 2:31"	60	8	4	58	2	0	0	0	0	800	262	2
2	"12/21/2016 5:59"	235	3	0	230	4	0	1	0	0	260	585	2
2	"1/18/2013 22:47"	27	11	1	27	0	0	0	0	0	24	379	2
4	"1/26/2018 8:47"	206	259	48	181	22	1	2	0	0	46	741	2
4	"7/28/2017 1:10"	29	6	1	29	0	0	0	0	0	660	58	2
1	"5/11/2018 11:38"	12	0	0	12	0	0	0	0	0	504	167	2
2	"6/28/2016 9:14"	309	10	0	300	2	0	7	0	0	598	765	2
2	"5/24/2018 8:00"	25	0	1	25	0	0	0	0	0	534	696	2
2	"6/25/2017 7:02"	185	11	1	175	10	0	0	0	0	592	640	2
2	"12/20/2017 8:00"	484	25	1	481	3	0	0	0	0	257	696	2
2	"12/13/2013 3:37"	184	0	0	184	0	0	0	0	0	233	468	2
4	"10/18/2013 2:00"	73	0	2	73	0	0	0	0	0	99	234	2
4	"4/24/2018 7:10"	177	373	227	141	34	1	1	0	0	472	648	2
2	"4/10/2018 2:22"	14	2	0	14	0	0	0	0	0	443	253	2
4	"6/5/2018 7:07"	58	0	19	58	0	0	0	0	0	610	645	2
2	"9/16/2012 11:52"	12	0	0	12	0	0	0	0	0	770	175	2
2	"1/5/2016 2:44"	176	4	1	176	0	0	0	0	0	64	275	2
3	"4/29/2018 21:26"	333	27	0	330	0	3	0	0	0	478	324	2
2	"3/27/2018 8:34"	11	0	0	11	0	0	0	0	0	411	728	2
4	"10/21/2017 23:43"	202	145	23	182	19	0	0	0	1	113	425	2
2	"3/31/2016 23:20"	358	10	3	354	0	4	0	0	0	422	406	2
4	"11/2/2013 3:57"	211	2	4	211	0	0	0	0	0	186	486	2
2	"2/27/2018 7:24"	11	1	0	11	0	0	0	0	0	345	662	2
2	"5/14/2018 10:15"	12	0	0	12	0	0	0	0	0	512	109	2
4	"11/5/2017 9:16"	1	0	0	1	0	0	0	0	0	215	767	2
2	"6/9/2018 1:22"	14	0	0	14	0	0	0	0	0	618	69	2
2	"10/25/2017 9:28"	8	2	0	8	0	0	0	0	0	125	779	2
4	"1/20/2018 0:26"	304	677	108	247	53	1	2	0	1	33	23	2
4	"8/22/2017 1:40"	192	417	40	168	22	1	1	0	0	709	83	2
2	"1/16/2013 22:25"	46	4	0	46	0	0	0	0	0	20	361	2
2	"9/9/2012 10:13"	32	14	0	32	0	0	0	0	0	827	107	2
2	"12/20/2015 6:04"	189	13	1	189	0	0	0	0	0	256	590	2
4	"1/26/2018 7:25"	3	0	0	3	0	0	0	0	0	46	663	2
4	"6/18/2014 9:27"	774	25	7	774	0	0	0	0	0	573	778	2
2	"1/29/2018 23:30"	129	80	1	122	4	3	0	0	0	53	415	2
2	"10/30/2013 11:20"	128	3	0	128	0	0	0	0	0	140	154	2
4	"5/30/2014 7:42"	287	5	1	287	0	0	0	0	0	545	679	2
2	"11/7/2012 2:46"	15	1	0	15	0	0	0	0	0	219	277	2
2	"7/10/2017 23:25"	4	0	0	4	0	0	0	0	0	620	411	2
4	"1/28/2018 10:43"	15	27	3	13	1	1	0	0	0	49	131	2
2	"5/13/2018 7:15"	27	0	1	27	0	0	0	0	0	510	653	2
2	"10/25/2016 9:55"	99	0	30	97	2	0	0	0	0	124	801	2
2	"5/30/2018 2:39"	114	7	0	109	3	2	0	0	0	546	270	2
4	"2/22/2014 1:46"	462	15	0	462	0	0	0	0	0	328	89	2
2	"9/23/2012 8:31"	17	1	0	17	0	0	0	0	0	790	725	2
2	"7/24/2012 10:35"	16	2	0	16	0	0	0	0	0	648	124	2
2	"4/3/2013 5:50"	52	5	0	52	0	0	0	0	0	479	580	2
2	"12/19/2017 22:04"	16	0	0	16	0	0	0	0	0	252	346	2
2	"10/2/2017 2:06"	4	1	0	4	0	0	0	0	0	107	239	2
2	"8/2/2012 1:46"	18	0	0	18	0	0	0	0	0	699	89	2
2	"4/28/2018 7:51"	46	0	0	45	1	0	0	0	0	477	687	2
2	"12/24/2015 10:40"	103	0	0	103	0	0	0	0	0	270	128	2
4	"2/20/2018 7:33"	5	0	0	5	0	0	0	0	0	326	671	2
4	"1/5/2014 9:23"	460	31	1	460	0	0	0	0	0	63	774	2
2	"8/14/2012 9:46"	21	6	1	21	0	0	0	0	0	688	794	2
3	"8/11/2017 23:32"	50	6	0	49	1	0	0	0	0	682	416	2
4	"11/20/2017 7:59"	3	0	0	3	0	0	0	0	0	191	695	2
2	"10/15/2016 12:21"	48	0	1	43	1	0	0	4	0	90	189	2
2	"10/28/2017 7:21"	194	47	0	191	0	3	0	0	0	133	659	2
4	"3/6/2018 1:04"	219	590	125	160	55	1	2	0	1	431	52	2
2	"6/1/2018 6:07"	565	25	2	549	7	7	2	0	0	562	592	2
4	"4/21/2018 7:06"	173	360	156	107	61	1	2	0	2	464	644	2
4	"11/6/2017 2:35"	106	283	179	86	16	1	2	0	1	218	266	2
4	"6/11/2018 7:20"	27	0	4	27	0	0	0	0	0	565	658	2
4	"12/17/2017 5:19"	1	0	0	1	0	0	0	0	0	245	554	2
2	"7/2/2013 13:06"	52	3	0	52	0	0	0	0	0	639	203	2
2	"6/7/2018 3:16"	19	0	0	19	0	0	0	0	0	614	451	2
4	"8/7/2017 0:41"	35	132	2	32	3	0	0	0	0	748	31	2
1	"3/1/2016 0:26"	59	3	0	58	0	1	0	0	0	360	23	2
4	"2/28/2014 5:55"	849	25	1	849	0	0	0	0	0	346	583	2
4	"3/29/2016 8:42"	105	10	0	105	0	0	0	0	0	413	736	2
2	"3/21/2018 1:15"	114	6	1	108	3	3	0	0	0	395	63	2
2	"8/15/2017 2:35"	86	12	1	79	3	4	0	0	0	691	266	2
1	"11/24/2017 23:34"	10	0	7	9	1	0	0	0	0	196	418	2
2	"6/2/2017 7:23"	4	0	3	4	0	0	0	0	0	578	661	2
2	"8/31/2017 4:22"	7	0	0	7	0	0	0	0	0	734	507	2
2	"1/9/2018 8:14"	43	0	3	38	1	4	0	0	0	74	709	2
2	"8/8/2017 6:29"	37	1	0	35	2	0	0	0	0	750	610	2
2	"10/8/2017 23:03"	91	5	1	91	0	0	0	0	0	157	392	2
2	"12/31/2017 5:45"	15	0	1	15	0	0	0	0	0	283	577	2
4	"10/26/2016 10:48"	221	1	0	211	0	8	0	2	0	127	135	2
2	"12/10/2016 2:19"	266	8	0	254	9	3	0	0	0	227	250	2
3	"8/13/2017 3:10"	19	0	0	18	1	0	0	0	0	687	446	2
2	"2/27/2013 5:12"	67	3	0	67	0	0	0	0	0	343	548	2
4	"7/31/2017 5:48"	4	0	0	3	1	0	0	0	0	669	578	2
2	"5/26/2018 23:20"	29	0	0	29	0	0	0	0	0	537	406	2
2	"3/6/2018 8:34"	211	24	1	209	2	0	0	0	0	431	728	2
2	"11/22/2017 3:07"	284	192	121	280	4	0	0	0	0	193	443	2
4	"2/11/2018 7:09"	162	352	101	85	72	1	4	0	0	297	647	2
4	"11/3/2013 2:51"	374	9	16	374	0	0	0	0	0	204	282	2
2	"1/19/2018 7:06"	80	10	0	76	1	3	0	0	0	29	644	2
4	"3/23/2018 1:07"	151	328	135	92	52	0	3	0	4	401	55	2
4	"3/30/2016 9:08"	227	173	1	223	2	1	1	0	0	419	760	2
4	"12/22/2013 2:32"	238	4	0	238	0	0	0	0	0	262	263	2
2	"3/23/2018 8:35"	13	0	0	12	1	0	0	0	0	401	729	2
2	"1/15/2013 21:13"	22	5	0	22	0	0	0	0	0	15	317	2
2	"8/7/2012 21:47"	10	9	0	10	0	0	0	0	0	747	334	2
2	"8/14/2012 12:41"	13	2	0	13	0	0	0	0	0	688	194	2
2	"12/19/2017 10:07"	105	20	0	104	0	1	0	0	0	252	104	2
4	"12/18/2016 1:44"	279	274	15	233	42	4	0	0	0	248	87	2
2	"1/15/2016 7:58"	417	11	0	417	0	0	0	0	0	17	694	2
4	"11/24/2017 0:58"	274	605	45	213	53	2	4	2	0	196	46	2
2	"3/7/2013 11:46"	65	0	0	65	0	0	0	0	0	432	171	2
2	"4/2/2018 23:14"	429	88	0	415	3	10	1	0	0	458	401	2
2	"8/14/2012 9:44"	21	8	0	21	0	0	0	0	0	688	792	2
2	"1/9/2018 1:08"	18	0	1	18	0	0	0	0	0	74	56	2
2	"9/17/2012 10:01"	27	18	1	27	0	0	0	0	0	773	101	2
2	"10/30/2017 8:16"	22	5	0	21	1	0	0	0	0	142	711	2
4	"8/16/2017 9:13"	19	82	4	18	1	0	0	0	0	693	764	2
2	"4/19/2016 7:21"	138	1	0	136	1	1	0	0	0	456	659	2
4	"12/26/2017 1:11"	22	0	0	22	0	0	0	0	0	275	59	2
4	"5/10/2018 9:14"	252	5	24	249	3	0	0	0	0	502	765	2
4	"2/13/2014 5:26"	514	10	2	514	0	0	0	0	0	302	560	2
4	"6/12/2018 6:58"	156	593	210	95	56	2	3	0	0	567	636	2
2	"3/10/2018 8:19"	307	51	4	301	5	1	0	0	0	365	714	2
4	"11/15/2017 9:04"	0	0	0	0	0	0	0	0	0	175	756	2
4	"9/16/2017 12:10"	111	462	16	94	12	0	3	2	0	772	183	2
2	"4/30/2018 10:53"	3	0	0	3	0	0	0	0	0	483	138	2
2	"5/3/2016 8:03"	139	16	0	139	0	0	0	0	0	543	699	2
2	"9/16/2012 1:36"	30	11	0	30	0	0	0	0	0	770	81	2
4	"5/6/2018 2:23"	64	107	39	57	7	0	0	0	0	555	254	2
2	"7/17/2017 6:33"	2	0	0	2	0	0	0	0	0	633	614	2
4	"11/13/2016 1:35"	38	4	0	37	0	0	1	0	0	169	80	2
3	"10/9/2017 8:25"	273	206	2	268	3	2	0	0	0	161	719	2
4	"12/5/2013 13:36"	62	1	0	62	0	0	0	0	0	285	212	2
4	"12/1/2017 5:25"	103	116	356	87	13	2	1	0	0	226	559	2
2	"7/23/2017 6:30"	24	0	1	24	0	0	0	0	0	647	611	2
2	"7/26/2016 20:43"	114	0	20	113	1	0	0	0	0	654	302	2
4	"5/27/2018 7:02"	176	401	201	117	58	0	0	0	1	538	640	2
2	"10/29/2017 1:01"	21	0	0	21	0	0	0	0	0	136	49	2
2	"12/1/2017 2:51"	17	0	0	17	0	0	0	0	0	226	282	2
2	"11/22/2017 2:39"	14	0	0	14	0	0	0	0	0	193	270	2
2	"8/17/2012 8:07"	13	4	0	13	0	0	0	0	0	694	703	2
2	"5/6/2016 22:53"	63	18	2	61	2	0	0	0	0	554	385	2
2	"1/3/2016 4:23"	25	8	0	25	0	0	0	0	0	54	508	2
2	"1/3/2018 8:02"	21	0	0	19	1	1	0	0	0	55	698	2
2	"7/3/2017 5:21"	0	0	0	0	0	0	0	0	0	664	556	2
4	"8/21/2016 7:42"	302	186	3	244	50	2	4	1	1	705	679	2
2	"8/23/2017 10:56"	11	2	0	10	0	1	0	0	0	711	140	2
2	"2/20/2013 23:46"	31	2	0	31	0	0	0	0	0	324	427	2
4	"2/5/2018 7:09"	170	726	148	100	64	2	3	1	0	351	647	2
2	"1/15/2018 8:31"	60	4	0	60	0	0	0	0	0	19	725	2
2	"11/11/2017 2:28"	8	1	0	8	0	0	0	0	0	167	259	2
4	"1/5/2014 13:42"	249	7	1	249	0	0	0	0	0	63	213	2
2	"3/3/2018 5:22"	28	0	2	27	1	0	0	0	0	418	557	2
4	"5/31/2018 7:02"	63	0	6	63	0	0	0	0	0	547	640	2
